day,current_u,current_v,lat,lon
6,,,-70.79167,71.29167
7,,,-70.79167,71.29167
0,,,-70.79167,73.95834
1,,,-70.79167,73.95834
2,,,-70.79167,73.95834
3,,,-70.79167,73.95834
4,,,-70.79167,73.95834
5,,,-70.79167,73.95834
6,,,-70.79167,73.95834
7,,,-70.79167,73.95834
0,,,-70.79167,76.70836
1,,,-70.79167,76.70836
2,,,-70.79167,76.70836
3,,,-70.79167,76.70836
4,,,-70.79167,76.70836
5,,,-70.79167,76.70836
6,,,-70.79167,76.70836
7,,,-70.79167,76.70836
0,,,-70.79167,79.29167
1,,,-70.79167,79.29167
2,,,-70.79167,79.29167
3,,,-70.79167,79.29167
4,,,-70.79167,79.29167
5,,,-70.79167,79.29167
6,,,-70.79167,79.29167
7,,,-70.79167,79.29167
0,,,-70.79167,81.95836
1,,,-70.79167,81.95836
2,,,-70.79167,81.95836
3,,,-70.79167,81.95836
4,,,-70.79167,81.95836
5,,,-70.79167,81.95836
6,,,-70.79167,81.95836
7,,,-70.79167,81.95836
0,,,-70.79167,84.70836
1,,,-70.79167,84.70836
2,,,-70.79167,84.70836
3,,,-70.79167,84.70836
4,,,-70.79167,84.70836
5,,,-70.79167,84.70836
6,,,-70.79167,84.70836
7,,,-70.79167,84.70836
0,,,-70.79167,87.29167
1,,,-70.79167,87.29167
2,,,-70.79167,87.29167
3,,,-70.79167,87.29167
4,,,-70.79167,87.29167
5,,,-70.79167,87.29167
6,,,-70.79167,87.29167
7,,,-70.79167,87.29167
0,,,-70.79167,89.95836
1,,,-70.79167,89.95836
2,,,-70.79167,89.95836
3,,,-70.79167,89.95836
4,,,-70.79167,89.95836
5,,,-70.79167,89.95836
6,,,-70.79167,89.95836
7,,,-70.79167,89.95836
0,,,-68.708336,65.95834
1,,,-68.708336,65.95834
2,,,-68.708336,65.95834
3,,,-68.708336,65.95834
4,,,-68.708336,65.95834
5,,,-68.708336,65.95834
6,,,-68.708336,65.95834
7,,,-68.708336,65.95834
0,,,-68.708336,68.70834
1,,,-68.708336,68.70834
2,,,-68.708336,68.70834
3,,,-68.708336,68.70834
4,,,-68.708336,68.70834
5,,,-68.708336,68.70834
6,,,-68.708336,68.70834
7,,,-68.708336,68.70834
0,0.036174250903642735,-0.035591065944835514,-68.708336,71.29167
1,-0.20413168354045416,0.035262886457510655,-68.708336,71.29167
2,0.022311249614797687,-0.06109190781265883,-68.708336,71.29167
3,-0.02095223369605184,0.0554908963009711,-68.708336,71.29167
4,-0.11776538877672689,0.10856910114336953,-68.708336,71.29167
5,-0.41054177881009907,-0.050840044263034866,-68.708336,71.29167
6,-0.32619931322810947,-0.0540061798468947,-68.708336,71.29167
7,-0.09167832621936733,0.017037588166241617,-68.708336,71.29167
0,-0.027200588471378823,0.05266355143434178,-68.79167,73.875015
1,-0.08997218964162423,0.06247899477800198,-68.79167,73.875015
2,-0.038567882617452,0.09702950866880705,-68.79167,73.875015
3,-0.0709627527518293,0.04839778956248834,-68.79167,73.875015
4,-0.07283133609179937,0.015747519823924434,-68.79167,73.875015
5,-0.1804076474030706,-0.03630395558543424,-68.79167,73.875015
6,-0.14747797122647502,-0.04014277443717178,-68.79167,73.875015
7,-0.07915574432881414,0.040678669915173084,-68.79167,73.875015
0,0.032688241536017695,-0.023428982276758433,-68.708336,76.70836
1,-0.013671119244853569,-0.061407452917753874,-68.708336,76.70836
2,0.004629629629629635,-0.03935185185185185,-68.708336,76.70836
3,5.669661107163672e-18,-0.0462962962962963,-68.708336,76.70836
4,-0.015196377891137662,-0.05657145207840073,-68.708336,76.70836
5,-0.11081176010020267,-0.11291595564485668,-68.708336,76.70836
6,-0.10725210307768873,-0.14526983374878943,-68.708336,76.70836
7,-0.057240560327217256,-0.02946278254943949,-68.708336,76.70836
0,,,-68.708336,79.29167
1,,,-68.708336,79.29167
2,,,-68.708336,79.29167
3,,,-68.708336,79.29167
4,,,-68.708336,79.29167
5,,,-68.708336,79.29167
6,,,-68.708336,79.29167
7,,,-68.708336,79.29167
0,,,-68.708336,81.95836
1,,,-68.708336,81.95836
2,,,-68.708336,81.95836
3,,,-68.708336,81.95836
4,,,-68.708336,81.95836
5,,,-68.708336,81.95836
6,,,-68.708336,81.95836
7,,,-68.708336,81.95836
0,,,-68.708336,84.70836
1,,,-68.708336,84.70836
2,,,-68.708336,84.70836
3,,,-68.708336,84.70836
4,,,-68.708336,84.70836
5,,,-68.708336,84.70836
6,,,-68.708336,84.70836
7,,,-68.708336,84.70836
0,,,-68.708336,87.29167
1,,,-68.708336,87.29167
2,,,-68.708336,87.29167
3,,,-68.708336,87.29167
4,,,-68.708336,87.29167
5,,,-68.708336,87.29167
6,,,-68.708336,87.29167
7,,,-68.708336,87.29167
0,,,-68.708336,89.95836
1,,,-68.708336,89.95836
2,,,-68.708336,89.95836
3,,,-68.708336,89.95836
4,,,-68.708336,89.95836
5,,,-68.708336,89.95836
6,,,-68.708336,89.95836
7,,,-68.708336,89.95836
